url,video_id,upload_time,title,description
https://www.youtube.com/watch?v=4Kv8RbRkadQ,4Kv8RbRkadQ,2023-10-30T08:09:19Z,Mojo over Ego: Leadership and the Future of Work with Lisa Wocken,"""Mojo over Ego: Leadership and the Future of Work"" brought you Lisa Wocken, an expert in web3 leadership development."
https://www.youtube.com/watch?v=NS5_ujY5vbI,NS5_ujY5vbI,2022-10-21T18:57:38Z,"Deliberation, decision-making, and libraries of knowledge with Jamie Joyce","Deliberation, decision-making, and libraries of knowledge with Jamie Joyce ​Jamie Joyce is the executive director and founder of ..."
https://www.youtube.com/watch?v=2pYMorLGcaw,2pYMorLGcaw,2022-03-20T23:07:57Z,Scale a self-managed organisation with Doug Kirkpatrick,We've started a series of events through RnDAO to facilitate knowledge exchange on practices for humane collaboration and new ...
https://www.youtube.com/watch?v=2PkWRidZjlg,2PkWRidZjlg,2023-11-16T13:16:54Z,Decentralized Governance and Digital Asset Prices with Jill Grennan,"Jillian Grennan, an Associate Professor of Finance and Law at Santa Clara University, recently visited the University of California, ..."
https://www.youtube.com/watch?v=DytFysIHvWU,DytFysIHvWU,2023-03-06T15:07:56Z,Rethinking Engagement As A Slider By Lana Jelenjev,"Lana is a Filipina, now based in the Netherlands, who designs spaces for “KAPWA” (shared inner selves) to flourish. She guides ..."
https://www.youtube.com/watch?v=omzXkkqNtLk,omzXkkqNtLk,2023-03-07T07:31:23Z,Culture Mapping Better Futures With Tim Stock,Tim is the co-founder of scenarioDNA a research consultancy that advises global clients on how to leverage cultural trends. Tim is ...
https://www.youtube.com/watch?v=NxZzceT3TYQ,NxZzceT3TYQ,2022-06-22T17:19:37Z,Beyond Budgeting and DAOs with Bjarte Bogsnes,"Event Information Recorded: Thu, Jun 16, 7:30 AM - 8:30 AM PDT ​As DAOs mature, questions around financial transparency, ..."
https://www.youtube.com/watch?v=X7tIJFZIXJQ,X7tIJFZIXJQ,2022-03-09T19:06:35Z,RnDAO Presentation at DAO Denver,"Andrea and Paulo presented the vision for Research at RnDAO at the DAODenver conference on February 16th, 2022. You can ..."
https://www.youtube.com/watch?v=7ZZ3xmEwkos,7ZZ3xmEwkos,2023-03-09T09:51:21Z,Deep Democracy   Light The Fire And Build Trust With Leen Schelfhout,"Deep Democracy is a mindset and toolbox for inclusive decision-making and conflict resolution, using collective intelligence and ..."
https://www.youtube.com/watch?v=SkWQ-k22bZc,SkWQ-k22bZc,2023-03-03T15:15:57Z,Rethinking Design Thinking With Dave Snowden,Dave started work in an NGO post-University and then moved on to HR & Training in the late 70s when he started working with ...
https://www.youtube.com/watch?v=NRq3s-Kl7l0,NRq3s-Kl7l0,2023-08-10T13:30:22Z,RnDAO Open Meeting: Building the Future of Work Together,"Hey everyone! We held our very first Open Meeting, where we unveiled the exciting world of RnDAO. We talked about our cool ..."
https://www.youtube.com/watch?v=Np-63eIlxt8,Np-63eIlxt8,2023-06-06T08:04:29Z,Applied Organizational Operating Systems From Traditional Orgs to DAOs,"RnDAO's virtual event featured Lee Bryant, a specialist in 21st-century organizational operating systems and co-founder of ..."
https://www.youtube.com/watch?v=06FsUmqY2q8,06FsUmqY2q8,2023-04-30T15:20:55Z,What the Golden Age Pirates Can Teach Us About the Future of DAOs with Jon Alexander,Jon Alexander studies the history of cooperative movements and shares lessons learned about how decentralized communities ...
https://www.youtube.com/watch?v=vqOsCgSs0e8,vqOsCgSs0e8,2023-06-06T17:03:23Z,"P2P Ecosystems Where they’ve been, and where they&#39;re going with Michel Bauwens","RnDAO's virtual event featured Michel Bauwens, President of the Foundation for P2P Alternatives and a key member of the P2P ..."
https://www.youtube.com/watch?v=JkDEg9FhAOE,JkDEg9FhAOE,2023-03-07T15:38:43Z,Leadership Misconceptions In Self   Management And Decentralized Governance With Francesca Pick,"Continuing with our knowledge exchange sessions between the world of self-management and web3, we're happy to host ..."
https://www.youtube.com/watch?v=OJ1GazbBkuE,OJ1GazbBkuE,2023-11-07T10:30:07Z,RnDAO Q423 Demo Day,"The showcase of innovation at RnDAO's Demo Day was held on November 2nd, 2023. This event served as a window into the ..."
https://www.youtube.com/watch?v=JOiU-cIuuyc,JOiU-cIuuyc,2022-04-08T15:09:12Z,Lessons from the largest self-managed recruitment company in the world with Edwin Jansen,"Edwin Jansen is Head of Strategy for Raise / Ian Martin Group, the largest self-managed recruitment company in the world."
https://www.youtube.com/watch?v=87_c3qwXP9M,87_c3qwXP9M,2022-08-29T09:14:55Z,Modern Slavery and the Private Sector with Matt Friedman,"Modern Slavery and the Private Sector with Matt Friedman Hosted by Daniel Ospina - RnDAO Fri, Aug 26, 7:00 AM - 8:00 AM PDT ..."
https://www.youtube.com/watch?v=3ieq2J_zp8Q,3ieq2J_zp8Q,2023-11-13T16:53:35Z,Welcome to the Swarm: Navigating Digital Collectives with Rafa Fernandez,Welcome to the Swarm: Navigating Digital Collectives with Rafa Fernandez Embarked on a captivating journey into the heart of ...
https://www.youtube.com/watch?v=cxtheYnQNKo,cxtheYnQNKo,2022-04-13T09:25:55Z,Progressive Decentralisation: From closed to open network with Amy Jung,Amy Jung is a web3 veteran. She's an investor at Komorebi Collective (first investment DAO focused on funding female and ...
https://www.youtube.com/watch?v=LTdcbl0_Lr0,LTdcbl0_Lr0,2023-10-12T14:11:19Z,How to be a Blockchain Radical with Joshua Davila,"Joshua Davila, the writer/podcaster known as ""The Blockchain Socialist"" and author of the recent book ""Blockchain Radicals: How ..."
https://www.youtube.com/watch?v=iaNF-x2btgg,iaNF-x2btgg,2023-08-20T09:24:35Z,Online social networks learn from brain&#39;s self-organization with Tjitse van der Molen,"Diving into Network Neuroscience: Exploring Brain Organoids & Information Processing | PhD Insights with ""Tjitse van der Molen"""
https://www.youtube.com/watch?v=dnIOrPYgszk,dnIOrPYgszk,2022-09-05T19:51:18Z,Small City Governance with Bartek Starodaj,Small City Governance with Bartek Starodaj Hosted by Paulo Fonseca -RnDAO ​Bartek Starodaj is currently the Director of ...
